,Game_Id,Period,Team,Player,Player_Id,Start,End,Duration,Date
0,20812,1,BOS,ZDENO CHARA,8465009,0.0,42.0,42.0,2020-02-04
1,20812,1,VAN,LOUI ERIKSSON,8470626,0.0,55.0,55.0,2020-02-04
2,20812,1,BOS,TUUKKA RASK,8471695,0.0,1200.0,1200.0,2020-02-04
3,20812,1,VAN,JACOB MARKSTROM,8474593,0.0,1200.0,1200.0,2020-02-04
4,20812,1,VAN,CHRISTOPHER TANEV,8475690,0.0,22.0,22.0,2020-02-04
5,20812,1,BOS,CHARLIE COYLE,8475745,0.0,54.0,54.0,2020-02-04
6,20812,1,BOS,SEAN KURALY,8476374,0.0,64.0,64.0,2020-02-04
7,20812,1,VAN,TANNER PEARSON,8476871,0.0,55.0,55.0,2020-02-04
8,20812,1,VAN,BO HORVAT,8477500,0.0,42.0,42.0,2020-02-04
9,20812,1,BOS,ANDERS BJORK,8478075,0.0,54.0,54.0,2020-02-04
10,20812,1,BOS,CHARLIE MCAVOY,8479325,0.0,42.0,42.0,2020-02-04
11,20812,1,VAN,QUINN HUGHES,8480800,0.0,22.0,22.0,2020-02-04
12,20812,1,VAN,ALEXANDER EDLER,8471303,22.0,62.0,40.0,2020-02-04
13,20812,1,VAN,TROY STECHER,8479442,22.0,62.0,40.0,2020-02-04
14,20812,1,VAN,JAY BEAGLE,8474291,42.0,83.0,41.0,2020-02-04
15,20812,1,BOS,TOREY KRUG,8476792,42.0,75.0,33.0,2020-02-04
16,20812,1,BOS,BRANDON CARLO,8478443,42.0,89.0,47.0,2020-02-04
17,20812,1,BOS,DAVID KREJCI,8471276,54.0,103.0,49.0,2020-02-04
18,20812,1,BOS,KARSON KUHLMAN,8480901,54.0,103.0,49.0,2020-02-04
19,20812,1,VAN,BRANDON SUTTER,8474091,55.0,83.0,28.0,2020-02-04
20,20812,1,VAN,TIM SCHALLER,8477213,55.0,83.0,28.0,2020-02-04
21,20812,1,VAN,TYLER MYERS,8474574,62.0,109.0,47.0,2020-02-04
22,20812,1,VAN,OSCAR FANTENBERG,8480147,62.0,109.0,47.0,2020-02-04
23,20812,1,BOS,JAKE DEBRUSK,8478498,64.0,109.0,45.0,2020-02-04
24,20812,1,BOS,ZDENO CHARA,8465009,75.0,163.0,88.0,2020-02-04
25,20812,1,VAN,JT MILLER,8476468,83.0,109.0,26.0,2020-02-04
26,20812,1,VAN,BROCK BOESER,8478444,83.0,109.0,26.0,2020-02-04
27,20812,1,VAN,ELIAS PETTERSSON,8480012,83.0,109.0,26.0,2020-02-04
28,20812,1,BOS,CHARLIE MCAVOY,8479325,89.0,163.0,74.0,2020-02-04
29,20812,1,BOS,PATRICE BERGERON,8470638,103.0,163.0,60.0,2020-02-04
30,20812,1,BOS,DAVID PASTRNAK,8477956,103.0,168.0,65.0,2020-02-04
31,20812,1,VAN,LOUI ERIKSSON,8470626,109.0,162.0,53.0,2020-02-04
32,20812,1,BOS,BRAD MARCHAND,8473419,109.0,152.0,43.0,2020-02-04
33,20812,1,VAN,CHRISTOPHER TANEV,8475690,109.0,148.0,39.0,2020-02-04
34,20812,1,VAN,TANNER PEARSON,8476871,109.0,167.0,58.0,2020-02-04
35,20812,1,VAN,BO HORVAT,8477500,109.0,162.0,53.0,2020-02-04
36,20812,1,VAN,QUINN HUGHES,8480800,109.0,167.0,58.0,2020-02-04
37,20812,1,VAN,TROY STECHER,8479442,148.0,197.0,49.0,2020-02-04
38,20812,1,BOS,ANTON BLIDH,8477320,152.0,193.0,41.0,2020-02-04
39,20812,1,VAN,BROCK BOESER,8478444,162.0,197.0,35.0,2020-02-04
40,20812,1,VAN,ELIAS PETTERSSON,8480012,162.0,204.0,42.0,2020-02-04
41,20812,1,BOS,MATT GRZELCYK,8476891,163.0,244.0,81.0,2020-02-04
42,20812,1,BOS,JEREMY LAUZON,8478468,163.0,269.0,106.0,2020-02-04
43,20812,1,BOS,PAR LINDHOLM,8480944,163.0,204.0,41.0,2020-02-04
44,20812,1,VAN,ALEXANDER EDLER,8471303,167.0,191.0,24.0,2020-02-04
45,20812,1,VAN,JT MILLER,8476468,167.0,204.0,37.0,2020-02-04
46,20812,1,BOS,CHRIS WAGNER,8475780,168.0,204.0,36.0,2020-02-04
47,20812,1,VAN,OSCAR FANTENBERG,8480147,191.0,251.0,60.0,2020-02-04
48,20812,1,BOS,SEAN KURALY,8476374,193.0,244.0,51.0,2020-02-04
49,20812,1,VAN,TYLER MYERS,8474574,197.0,234.0,37.0,2020-02-04
50,20812,1,VAN,JAKE VIRTANEN,8477937,197.0,234.0,37.0,2020-02-04
51,20812,1,VAN,ANTOINE ROUSSEL,8474849,204.0,248.0,44.0,2020-02-04
52,20812,1,BOS,CHARLIE COYLE,8475745,204.0,269.0,65.0,2020-02-04
53,20812,1,BOS,ANDERS BJORK,8478075,204.0,244.0,40.0,2020-02-04
54,20812,1,VAN,ADAM GAUDETTE,8478874,204.0,248.0,44.0,2020-02-04
55,20812,1,VAN,BRANDON SUTTER,8474091,234.0,280.0,46.0,2020-02-04
56,20812,1,VAN,CHRISTOPHER TANEV,8475690,234.0,280.0,46.0,2020-02-04
57,20812,1,BOS,ZDENO CHARA,8465009,244.0,300.0,56.0,2020-02-04
58,20812,1,BOS,JAKE DEBRUSK,8478498,244.0,317.0,73.0,2020-02-04
59,20812,1,BOS,KARSON KUHLMAN,8480901,244.0,311.0,67.0,2020-02-04
60,20812,1,VAN,JAY BEAGLE,8474291,248.0,280.0,32.0,2020-02-04
61,20812,1,VAN,TIM SCHALLER,8477213,248.0,280.0,32.0,2020-02-04
62,20812,1,VAN,QUINN HUGHES,8480800,251.0,294.0,43.0,2020-02-04
63,20812,1,BOS,DAVID KREJCI,8471276,269.0,311.0,42.0,2020-02-04
64,20812,1,BOS,CHARLIE MCAVOY,8479325,269.0,319.0,50.0,2020-02-04
65,20812,1,VAN,JT MILLER,8476468,280.0,356.0,76.0,2020-02-04
66,20812,1,VAN,BROCK BOESER,8478444,280.0,356.0,76.0,2020-02-04
67,20812,1,VAN,TROY STECHER,8479442,280.0,356.0,76.0,2020-02-04
68,20812,1,VAN,ELIAS PETTERSSON,8480012,280.0,313.0,33.0,2020-02-04
69,20812,1,VAN,ALEXANDER EDLER,8471303,294.0,356.0,62.0,2020-02-04
70,20812,1,BOS,TOREY KRUG,8476792,300.0,376.0,76.0,2020-02-04
71,20812,1,BOS,PATRICE BERGERON,8470638,311.0,370.0,59.0,2020-02-04
72,20812,1,BOS,DAVID PASTRNAK,8477956,311.0,376.0,65.0,2020-02-04
73,20812,1,VAN,BO HORVAT,8477500,313.0,370.0,57.0,2020-02-04
74,20812,1,BOS,BRAD MARCHAND,8473419,317.0,358.0,41.0,2020-02-04
75,20812,1,BOS,BRANDON CARLO,8478443,319.0,383.0,64.0,2020-02-04
76,20812,1,VAN,LOUI ERIKSSON,8470626,356.0,383.0,27.0,2020-02-04
77,20812,1,VAN,TYLER MYERS,8474574,356.0,450.0,94.0,2020-02-04
78,20812,1,VAN,TANNER PEARSON,8476871,356.0,383.0,27.0,2020-02-04
79,20812,1,VAN,OSCAR FANTENBERG,8480147,356.0,442.0,86.0,2020-02-04
80,20812,1,BOS,ANTON BLIDH,8477320,358.0,383.0,25.0,2020-02-04
81,20812,1,VAN,JAY BEAGLE,8474291,370.0,383.0,13.0,2020-02-04
82,20812,1,BOS,PAR LINDHOLM,8480944,370.0,383.0,13.0,2020-02-04
83,20812,1,BOS,CHRIS WAGNER,8475780,376.0,383.0,7.0,2020-02-04
84,20812,1,BOS,MATT GRZELCYK,8476891,376.0,436.0,60.0,2020-02-04
85,20812,1,BOS,DAVID KREJCI,8471276,383.0,436.0,53.0,2020-02-04
86,20812,1,VAN,ANTOINE ROUSSEL,8474849,383.0,430.0,47.0,2020-02-04
87,20812,1,VAN,JAKE VIRTANEN,8477937,383.0,439.0,56.0,2020-02-04
88,20812,1,BOS,JEREMY LAUZON,8478468,383.0,436.0,53.0,2020-02-04
89,20812,1,BOS,JAKE DEBRUSK,8478498,383.0,436.0,53.0,2020-02-04
90,20812,1,VAN,ADAM GAUDETTE,8478874,383.0,436.0,53.0,2020-02-04
91,20812,1,BOS,KARSON KUHLMAN,8480901,383.0,436.0,53.0,2020-02-04
92,20812,1,VAN,JT MILLER,8476468,430.0,469.0,39.0,2020-02-04
93,20812,1,BOS,ZDENO CHARA,8465009,436.0,498.0,62.0,2020-02-04
94,20812,1,BOS,CHRIS WAGNER,8475780,436.0,474.0,38.0,2020-02-04
95,20812,1,BOS,ANTON BLIDH,8477320,436.0,474.0,38.0,2020-02-04
96,20812,1,BOS,CHARLIE MCAVOY,8479325,436.0,498.0,62.0,2020-02-04
97,20812,1,VAN,ELIAS PETTERSSON,8480012,436.0,478.0,42.0,2020-02-04
