,Game_Id,Period,Team,Player,Player_Id,Start,End,Duration,Date
0,20663,1,VAN,LOUI ERIKSSON,8470626,0.0,44.0,44.0,2020-01-07
1,20663,1,T.B,ALEX KILLORN,8473986,0.0,51.0,51.0,2020-01-07
2,20663,1,T.B,PAT MAROON,8474034,0.0,51.0,51.0,2020-01-07
3,20663,1,VAN,JACOB MARKSTROM,8474593,0.0,664.0,664.0,2020-01-07
4,20663,1,T.B,VICTOR HEDMAN,8475167,0.0,37.0,37.0,2020-01-07
5,20663,1,VAN,CHRISTOPHER TANEV,8475690,0.0,10.0,10.0,2020-01-07
6,20663,1,VAN,TANNER PEARSON,8476871,0.0,34.0,34.0,2020-01-07
7,20663,1,T.B,ANDREI VASILEVSKIY,8476883,0.0,1200.0,1200.0,2020-01-07
8,20663,1,T.B,CEDRIC PAQUETTE,8476975,0.0,43.0,43.0,2020-01-07
9,20663,1,VAN,BO HORVAT,8477500,0.0,39.0,39.0,2020-01-07
10,20663,1,T.B,JAN RUTTA,8480172,0.0,37.0,37.0,2020-01-07
11,20663,1,VAN,QUINN HUGHES,8480800,0.0,10.0,10.0,2020-01-07
12,20663,1,VAN,TYLER MYERS,8474574,10.0,46.0,36.0,2020-01-07
13,20663,1,VAN,OSCAR FANTENBERG,8480147,10.0,46.0,36.0,2020-01-07
14,20663,1,VAN,JT MILLER,8476468,34.0,82.0,48.0,2020-01-07
15,20663,1,T.B,BRAYDON COBURN,8470601,37.0,71.0,34.0,2020-01-07
16,20663,1,T.B,ERIK CERNAK,8478416,37.0,83.0,46.0,2020-01-07
17,20663,1,VAN,ELIAS PETTERSSON,8480012,39.0,82.0,43.0,2020-01-07
18,20663,1,T.B,ANTHONY CIRELLI,8478519,43.0,83.0,40.0,2020-01-07
19,20663,1,VAN,BROCK BOESER,8478444,44.0,82.0,38.0,2020-01-07
20,20663,1,VAN,CHRISTOPHER TANEV,8475690,46.0,74.0,28.0,2020-01-07
21,20663,1,VAN,QUINN HUGHES,8480800,46.0,74.0,28.0,2020-01-07
22,20663,1,T.B,TYLER JOHNSON,8474870,51.0,83.0,32.0,2020-01-07
23,20663,1,T.B,ONDREJ PALAT,8476292,51.0,83.0,32.0,2020-01-07
24,20663,1,T.B,MIKHAIL SERGACHEV,8479410,71.0,119.0,48.0,2020-01-07
25,20663,1,VAN,ALEXANDER EDLER,8471303,74.0,112.0,38.0,2020-01-07
26,20663,1,VAN,TROY STECHER,8479442,74.0,112.0,38.0,2020-01-07
