,Game_Id,Period,Team,Player,Player_Id,Start,End,Duration,Date
0,20177,1,ARI,CARL SODERBERG,8471262,0.0,29.0,29.0,2019-10-28
1,20177,1,ARI,JASON DEMERS,8474218,0.0,38.0,38.0,2019-10-28
2,20177,1,ARI,OLIVER EKMAN-LARSSON,8475171,0.0,38.0,38.0,2019-10-28
3,20177,1,ARI,DARCY KUEMPER,8475311,0.0,1200.0,1200.0,2019-10-28
4,20177,1,BUF,CARTER HUTTON,8475622,0.0,200.0,200.0,2019-10-28
5,20177,1,BUF,COLIN MILLER,8476525,0.0,38.0,38.0,2019-10-28
6,20177,1,BUF,JOHN GILMOUR,8477337,0.0,31.0,31.0,2019-10-28
7,20177,1,BUF,SAM REINHART,8477933,0.0,31.0,31.0,2019-10-28
8,20177,1,BUF,VICTOR OLOFSSON,8478109,0.0,31.0,31.0,2019-10-28
9,20177,1,BUF,JACK EICHEL,8478403,0.0,31.0,31.0,2019-10-28
10,20177,1,ARI,CHRISTIAN FISCHER,8478432,0.0,29.0,29.0,2019-10-28
11,20177,1,ARI,LAWSON CROUSE,8478474,0.0,38.0,38.0,2019-10-28
12,20177,1,ARI,PHIL KESSEL,8473548,29.0,69.0,40.0,2019-10-28
13,20177,1,ARI,CHRISTIAN DVORAK,8477989,29.0,69.0,40.0,2019-10-28
14,20177,1,BUF,VLADIMIR SOBOTKA,8471743,31.0,100.0,69.0,2019-10-28
15,20177,1,BUF,MARCUS JOHANSSON,8475149,31.0,100.0,69.0,2019-10-28
16,20177,1,BUF,JEFF SKINNER,8475784,31.0,100.0,69.0,2019-10-28
17,20177,1,BUF,RASMUS RISTOLAINEN,8477499,31.0,100.0,69.0,2019-10-28
18,20177,1,ARI,ALEX GOLIGOSKI,8471274,38.0,69.0,31.0,2019-10-28
19,20177,1,BUF,JAKE MCCABE,8476931,38.0,100.0,62.0,2019-10-28
20,20177,1,ARI,CLAYTON KELLER,8479343,38.0,69.0,31.0,2019-10-28
21,20177,1,ARI,JAKOB CHYCHRUN,8479345,38.0,75.0,37.0,2019-10-28
22,20177,1,ARI,MICHAEL GRABNER,8473546,69.0,102.0,33.0,2019-10-28
