,Game_Id,Period,Team,Player,Player_Id,Start,End,Duration,Date
0,20058,1,FLA,MIKE HOFFMAN,8474884,0.0,40.0,40.0,2019-10-11
1,20058,1,FLA,SERGEI BOBROVSKY,8475683,0.0,1200.0,1200.0,2019-10-11
2,20058,1,FLA,JONATHAN HUBERDEAU,8476456,0.0,40.0,40.0,2019-10-11
3,20058,1,BUF,JAKE MCCABE,8476931,0.0,29.0,29.0,2019-10-11
4,20058,1,BUF,LINUS ULLMARK,8476999,0.0,1200.0,1200.0,2019-10-11
5,20058,1,FLA,MACKENZIE WEEGAR,8477346,0.0,40.0,40.0,2019-10-11
6,20058,1,FLA,ALEKSANDER BARKOV,8477493,0.0,40.0,40.0,2019-10-11
7,20058,1,BUF,RASMUS RISTOLAINEN,8477499,0.0,29.0,29.0,2019-10-11
8,20058,1,FLA,AARON EKBLAD,8477932,0.0,40.0,40.0,2019-10-11
9,20058,1,BUF,SAM REINHART,8477933,0.0,41.0,41.0,2019-10-11
10,20058,1,BUF,VICTOR OLOFSSON,8478109,0.0,50.0,50.0,2019-10-11
11,20058,1,BUF,JACK EICHEL,8478403,0.0,41.0,41.0,2019-10-11
12,20058,1,BUF,COLIN MILLER,8476525,29.0,80.0,51.0,2019-10-11
13,20058,1,BUF,RASMUS DAHLIN,8480839,29.0,80.0,51.0,2019-10-11
14,20058,1,FLA,ANTON STRALMAN,8471873,40.0,104.0,64.0,2019-10-11
15,20058,1,FLA,BRETT CONNOLLY,8475792,40.0,124.0,84.0,2019-10-11
16,20058,1,FLA,VINCENT TROCHECK,8476389,40.0,104.0,64.0,2019-10-11
17,20058,1,FLA,MIKE MATHESON,8476875,40.0,124.0,84.0,2019-10-11
18,20058,1,FLA,FRANK VATRANO,8478366,40.0,104.0,64.0,2019-10-11
19,20058,1,BUF,VLADIMIR SOBOTKA,8471743,41.0,80.0,39.0,2019-10-11
20,20058,1,BUF,MARCUS JOHANSSON,8475149,41.0,98.0,57.0,2019-10-11
