,Game_Id,Period,Team,Player,Player_Id,Start,End,Duration,Date
0,21079,1,S.J,JOE THORNTON,8466138,0.0,50.0,50.0,2020-03-11
1,21079,1,CHI,DUNCAN KEITH,8470281,0.0,64.0,64.0,2020-03-11
2,21079,1,S.J,BRENT BURNS,8470613,0.0,56.0,56.0,2020-03-11
3,21079,1,CHI,COREY CRAWFORD,8470645,0.0,1200.0,1200.0,2020-03-11
4,21079,1,S.J,MARCUS SORENSEN,8475834,0.0,50.0,50.0,2020-03-11
5,21079,1,S.J,AARON DELL,8477180,0.0,1200.0,1200.0,2020-03-11
6,21079,1,CHI,DOMINIK KUBALIK,8477330,0.0,50.0,50.0,2020-03-11
7,21079,1,S.J,TIMO MEIER,8478414,0.0,56.0,56.0,2020-03-11
8,21079,1,CHI,BRANDON HAGEL,8479542,0.0,50.0,50.0,2020-03-11
9,21079,1,S.J,RADIM SIMEK,8480160,0.0,35.0,35.0,2020-03-11
10,21079,1,CHI,NICOLAS BEAUDIN,8480814,0.0,27.0,27.0,2020-03-11
11,21079,1,CHI,KIRBY DACH,8481523,0.0,57.0,57.0,2020-03-11
12,21079,1,CHI,CONNOR MURPHY,8476473,27.0,82.0,55.0,2020-03-11
13,21079,1,S.J,TIM HEED,8475841,35.0,81.0,46.0,2020-03-11
14,21079,1,CHI,PATRICK KANE,8474141,50.0,114.0,64.0,2020-03-11
15,21079,1,S.J,EVANDER KANE,8475169,50.0,81.0,31.0,2020-03-11
16,21079,1,S.J,NOAH GREGOR,8479393,50.0,81.0,31.0,2020-03-11
17,21079,1,CHI,ALEX NYLANDER,8479423,50.0,103.0,53.0,2020-03-11
18,21079,1,S.J,MARC-EDOUARD VLASIC,8471709,56.0,81.0,25.0,2020-03-11
19,21079,1,S.J,KEVIN LABANC,8478099,56.0,81.0,25.0,2020-03-11
20,21079,1,CHI,DYLAN STROME,8478440,57.0,114.0,57.0,2020-03-11
21,21079,1,CHI,LUCAS CARLSSON,8479523,64.0,82.0,18.0,2020-03-11
22,21079,1,S.J,BRENT BURNS,8470613,81.0,122.0,41.0,2020-03-11
23,21079,1,S.J,BRANDON DAVIDSON,8475869,81.0,122.0,41.0,2020-03-11
24,21079,1,S.J,STEFAN NOESEN,8476474,81.0,122.0,41.0,2020-03-11
