,Game_Id,Period,Team,Player,Player_Id,Start,End,Duration,Date
0,20170,1,EDM,MIKE SMITH,8469608,0.0,1200.0,1200.0,2019-10-27
1,20170,1,FLA,EVGENY DADONOV,8474149,0.0,25.0,25.0,2019-10-27
2,20170,1,EDM,ZACK KASSIAN,8475178,0.0,52.0,52.0,2019-10-27
3,20170,1,FLA,SERGEI BOBROVSKY,8475683,0.0,1200.0,1200.0,2019-10-27
4,20170,1,FLA,JONATHAN HUBERDEAU,8476456,0.0,32.0,32.0,2019-10-27
5,20170,1,FLA,MACKENZIE WEEGAR,8477346,0.0,32.0,32.0,2019-10-27
6,20170,1,FLA,ALEKSANDER BARKOV,8477493,0.0,25.0,25.0,2019-10-27
7,20170,1,EDM,DARNELL NURSE,8477498,0.0,52.0,52.0,2019-10-27
8,20170,1,FLA,AARON EKBLAD,8477932,0.0,32.0,32.0,2019-10-27
9,20170,1,EDM,LEON DRAISAITL,8477934,0.0,52.0,52.0,2019-10-27
10,20170,1,EDM,CONNOR MCDAVID,8478402,0.0,52.0,52.0,2019-10-27
11,20170,1,EDM,ETHAN BEAR,8478451,0.0,52.0,52.0,2019-10-27
12,20170,1,FLA,BRIAN BOYLE,8470619,25.0,80.0,55.0,2019-10-27
13,20170,1,FLA,BRETT CONNOLLY,8475792,25.0,80.0,55.0,2019-10-27
14,20170,1,FLA,ANTON STRALMAN,8471873,32.0,80.0,48.0,2019-10-27
15,20170,1,FLA,MIKE HOFFMAN,8474884,32.0,80.0,48.0,2019-10-27
16,20170,1,FLA,MARK PYSYK,8475796,32.0,88.0,56.0,2019-10-27
17,20170,1,EDM,JAMES NEAL,8471707,52.0,90.0,38.0,2019-10-27
18,20170,1,EDM,KRIS RUSSELL,8471729,52.0,79.0,27.0,2019-10-27
19,20170,1,EDM,ALEX CHIASSON,8475163,52.0,90.0,38.0,2019-10-27
20,20170,1,EDM,RYAN NUGENT-HOPKINS,8476454,52.0,90.0,38.0,2019-10-27
21,20170,1,EDM,OSCAR KLEFBOM,8476472,52.0,79.0,27.0,2019-10-27
22,20170,1,EDM,BRANDON MANNING,8475430,79.0,144.0,65.0,2019-10-27
23,20170,1,EDM,MATT BENNING,8476988,79.0,128.0,49.0,2019-10-27
24,20170,1,FLA,JOSH BROWN,8477384,80.0,119.0,39.0,2019-10-27
25,20170,1,FLA,JAYCE HAWRYLUK,8477963,80.0,127.0,47.0,2019-10-27
26,20170,1,FLA,FRANK VATRANO,8478366,80.0,127.0,47.0,2019-10-27
27,20170,1,FLA,DENIS MALGIN,8478843,80.0,127.0,47.0,2019-10-27
28,20170,1,FLA,KEITH YANDLE,8471735,88.0,127.0,39.0,2019-10-27
29,20170,1,EDM,RILEY SHEAHAN,8475772,90.0,128.0,38.0,2019-10-27
30,20170,1,EDM,JUJHAR KHAIRA,8476915,90.0,144.0,54.0,2019-10-27
31,20170,1,EDM,PATRICK RUSSELL,8479466,90.0,128.0,38.0,2019-10-27
32,20170,1,FLA,ANTON STRALMAN,8471873,119.0,173.0,54.0,2019-10-27
33,20170,1,FLA,COLTON SCEVIOUR,8474098,127.0,173.0,46.0,2019-10-27
34,20170,1,FLA,MARK PYSYK,8475796,127.0,173.0,46.0,2019-10-27
35,20170,1,FLA,DRYDEN HUNT,8478211,127.0,173.0,46.0,2019-10-27
36,20170,1,FLA,NOEL ACCIARI,8478569,127.0,173.0,46.0,2019-10-27
37,20170,1,EDM,SAM GAGNER,8474040,128.0,190.0,62.0,2019-10-27
38,20170,1,EDM,MARKUS GRANLUND,8476440,128.0,190.0,62.0,2019-10-27
39,20170,1,EDM,ETHAN BEAR,8478451,128.0,190.0,62.0,2019-10-27
40,20170,1,EDM,TOMAS JURCO,8476430,144.0,190.0,46.0,2019-10-27
41,20170,1,EDM,DARNELL NURSE,8477498,144.0,190.0,46.0,2019-10-27
42,20170,1,FLA,EVGENY DADONOV,8474149,173.0,245.0,72.0,2019-10-27
43,20170,1,FLA,JONATHAN HUBERDEAU,8476456,173.0,256.0,83.0,2019-10-27
44,20170,1,FLA,MACKENZIE WEEGAR,8477346,173.0,256.0,83.0,2019-10-27
45,20170,1,FLA,ALEKSANDER BARKOV,8477493,173.0,245.0,72.0,2019-10-27
46,20170,1,FLA,AARON EKBLAD,8477932,173.0,256.0,83.0,2019-10-27
47,20170,1,EDM,KRIS RUSSELL,8471729,190.0,240.0,50.0,2019-10-27
48,20170,1,EDM,ZACK KASSIAN,8475178,190.0,272.0,82.0,2019-10-27
49,20170,1,EDM,OSCAR KLEFBOM,8476472,190.0,240.0,50.0,2019-10-27
50,20170,1,EDM,LEON DRAISAITL,8477934,190.0,272.0,82.0,2019-10-27
51,20170,1,EDM,CONNOR MCDAVID,8478402,190.0,256.0,66.0,2019-10-27
52,20170,1,EDM,BRANDON MANNING,8475430,240.0,256.0,16.0,2019-10-27
53,20170,1,EDM,MATT BENNING,8476988,240.0,272.0,32.0,2019-10-27
54,20170,1,FLA,BRIAN BOYLE,8470619,245.0,314.0,69.0,2019-10-27
55,20170,1,FLA,BRETT CONNOLLY,8475792,245.0,314.0,69.0,2019-10-27
56,20170,1,FLA,ANTON STRALMAN,8471873,256.0,314.0,58.0,2019-10-27
