,Game_Id,Date,Period,Event,Description,Time_Elapsed,Seconds_Elapsed,Strength,Ev_Zone,Type,Ev_Team,Home_Zone,Away_Team,Home_Team,p1_name,p1_ID,p2_name,p2_ID,p3_name,p3_ID,awayPlayer1,awayPlayer1_id,awayPlayer2,awayPlayer2_id,awayPlayer3,awayPlayer3_id,awayPlayer4,awayPlayer4_id,awayPlayer5,awayPlayer5_id,awayPlayer6,awayPlayer6_id,homePlayer1,homePlayer1_id,homePlayer2,homePlayer2_id,homePlayer3,homePlayer3_id,homePlayer4,homePlayer4_id,homePlayer5,homePlayer5_id,homePlayer6,homePlayer6_id,Away_Players,Home_Players,Away_Score,Home_Score,Away_Goalie,Away_Goalie_Id,Home_Goalie,Home_Goalie_Id,xC,yC,Home_Coach,Away_Coach
992,20336,2019-11-21,1,PSTR,Period Start- Local time: 7:08 EST,0:00,0.0,5x5,,,,,PHI,CAR,,,,,,,TRAVIS KONECNY,8478439.0,MORGAN FROST,8480028.0,CLAUDE GIROUX,8473512.0,IVAN PROVOROV,8478500.0,MATT NISKANEN,8471702.0,BRIAN ELLIOTT,8470880.0,SEBASTIAN AHO,8478427.0,ANDREI SVECHNIKOV,8480830.0,TEUVO TERAVAINEN,8476882.0,DOUGIE HAMILTON,8476462.0,JACCOB SLAVIN,8476958.0,PETR MRAZEK,8475852.0,6,6,0,0,BRIAN ELLIOTT,8470880.0,PETR MRAZEK,8475852.0,,,ROD BRIND'AMOUR,ALAIN VIGNEAULT
993,20336,2019-11-21,1,FAC,PHI won Neu. Zone - PHI #28 GIROUX vs CAR #20 AHO,0:00,0.0,5x5,Neu,,PHI,Neu,PHI,CAR,CLAUDE GIROUX,8473512.0,SEBASTIAN AHO,8478427.0,,,TRAVIS KONECNY,8478439.0,MORGAN FROST,8480028.0,CLAUDE GIROUX,8473512.0,IVAN PROVOROV,8478500.0,MATT NISKANEN,8471702.0,BRIAN ELLIOTT,8470880.0,SEBASTIAN AHO,8478427.0,ANDREI SVECHNIKOV,8480830.0,TEUVO TERAVAINEN,8476882.0,DOUGIE HAMILTON,8476462.0,JACCOB SLAVIN,8476958.0,PETR MRAZEK,8475852.0,6,6,0,0,BRIAN ELLIOTT,8470880.0,PETR MRAZEK,8475852.0,0.0,0.0,ROD BRIND'AMOUR,ALAIN VIGNEAULT
994,20336,2019-11-21,1,GIVE,PHI GIVEAWAY - #28 GIROUX Neu. Zone,0:21,21.0,5x5,Neu,,PHI,Neu,PHI,CAR,CLAUDE GIROUX,8473512.0,,,,,TRAVIS KONECNY,8478439.0,MORGAN FROST,8480028.0,CLAUDE GIROUX,8473512.0,IVAN PROVOROV,8478500.0,MATT NISKANEN,8471702.0,BRIAN ELLIOTT,8470880.0,SEBASTIAN AHO,8478427.0,ANDREI SVECHNIKOV,8480830.0,TEUVO TERAVAINEN,8476882.0,DOUGIE HAMILTON,8476462.0,JACCOB SLAVIN,8476958.0,PETR MRAZEK,8475852.0,6,6,0,0,BRIAN ELLIOTT,8470880.0,PETR MRAZEK,8475852.0,-10.0,-26.0,ROD BRIND'AMOUR,ALAIN VIGNEAULT
995,20336,2019-11-21,1,STOP,PUCK IN BENCHES,0:41,41.0,5x5,,,,,PHI,CAR,,,,,,,SEAN COUTURIER,8476461.0,JAKUB VORACEK,8474161.0,OSKAR LINDBLOM,8478067.0,PHILIPPE MYERS,8479026.0,TRAVIS SANHEIM,8477948.0,BRIAN ELLIOTT,8470880.0,JORDAN STAAL,8473533.0,RYAN DZINGEL,8476288.0,WARREN FOEGELE,8477998.0,DOUGIE HAMILTON,8476462.0,JACCOB SLAVIN,8476958.0,PETR MRAZEK,8475852.0,6,6,0,0,BRIAN ELLIOTT,8470880.0,PETR MRAZEK,8475852.0,,,ROD BRIND'AMOUR,ALAIN VIGNEAULT
996,20336,2019-11-21,1,FAC,PHI won Neu. Zone - PHI #14 COUTURIER vs CAR #11 STAAL,0:41,41.0,5x5,Neu,,PHI,Neu,PHI,CAR,SEAN COUTURIER,8476461.0,JORDAN STAAL,8473533.0,,,SEAN COUTURIER,8476461.0,JAKUB VORACEK,8474161.0,OSKAR LINDBLOM,8478067.0,PHILIPPE MYERS,8479026.0,TRAVIS SANHEIM,8477948.0,BRIAN ELLIOTT,8470880.0,JORDAN STAAL,8473533.0,RYAN DZINGEL,8476288.0,WARREN FOEGELE,8477998.0,JOEL EDMUNDSON,8476441.0,BRETT PESCE,8477488.0,PETR MRAZEK,8475852.0,6,6,0,0,BRIAN ELLIOTT,8470880.0,PETR MRAZEK,8475852.0,20.0,22.0,ROD BRIND'AMOUR,ALAIN VIGNEAULT
997,20336,2019-11-21,1,BLOCK,PHI #93 VORACEK BLOCKED BY  CAR #6 EDMUNDSON Wrist Def. Zone,0:54,54.0,5x5,Def,WRIST SHOT,PHI,Def,PHI,CAR,JOEL EDMUNDSON,8476441.0,JAKUB VORACEK,8474161.0,,,SEAN COUTURIER,8476461.0,JAKUB VORACEK,8474161.0,OSKAR LINDBLOM,8478067.0,PHILIPPE MYERS,8479026.0,TRAVIS SANHEIM,8477948.0,BRIAN ELLIOTT,8470880.0,JORDAN STAAL,8473533.0,RYAN DZINGEL,8476288.0,WARREN FOEGELE,8477998.0,JOEL EDMUNDSON,8476441.0,BRETT PESCE,8477488.0,PETR MRAZEK,8475852.0,6,6,0,0,BRIAN ELLIOTT,8470880.0,PETR MRAZEK,8475852.0,87.0,-5.0,ROD BRIND'AMOUR,ALAIN VIGNEAULT
998,20336,2019-11-21,1,BLOCK,PHI #5 MYERS BLOCKED BY  CAR #22 PESCE Snap Def. Zone,0:59,59.0,5x5,Def,SNAP SHOT,PHI,Def,PHI,CAR,BRETT PESCE,8477488.0,PHILIPPE MYERS,8479026.0,,,SEAN COUTURIER,8476461.0,JAKUB VORACEK,8474161.0,OSKAR LINDBLOM,8478067.0,PHILIPPE MYERS,8479026.0,TRAVIS SANHEIM,8477948.0,BRIAN ELLIOTT,8470880.0,JORDAN STAAL,8473533.0,RYAN DZINGEL,8476288.0,WARREN FOEGELE,8477998.0,JOEL EDMUNDSON,8476441.0,BRETT PESCE,8477488.0,PETR MRAZEK,8475852.0,6,6,0,0,BRIAN ELLIOTT,8470880.0,PETR MRAZEK,8475852.0,77.0,-9.0,ROD BRIND'AMOUR,ALAIN VIGNEAULT
999,20336,2019-11-21,1,STOP,NET DISLODGED OFFENSIVE SKATER,1:51,111.0,5x5,,,,,PHI,CAR,,,,,,,TYLER PITLICK,8475752.0,KEVIN HAYES,8475763.0,JOEL FARABEE,8480797.0,SHAYNE GOSTISBEHERE,8476906.0,JUSTIN BRAUN,8474027.0,BRIAN ELLIOTT,8470880.0,LUCAS WALLMARK,8478027.0,MARTIN NECAS,8480039.0,NINO NIEDERREITER,8475799.0,JAKE GARDINER,8474581.0,TREVOR VAN RIEMSDYK,8477845.0,PETR MRAZEK,8475852.0,6,6,0,0,BRIAN ELLIOTT,8470880.0,PETR MRAZEK,8475852.0,,,ROD BRIND'AMOUR,ALAIN VIGNEAULT
1000,20336,2019-11-21,1,FAC,PHI won Def. Zone - PHI #13 HAYES vs CAR #71 WALLMARK,1:51,111.0,5x5,Def,,PHI,Off,PHI,CAR,KEVIN HAYES,8475763.0,LUCAS WALLMARK,8478027.0,,,TYLER PITLICK,8475752.0,KEVIN HAYES,8475763.0,JOEL FARABEE,8480797.0,SHAYNE GOSTISBEHERE,8476906.0,JUSTIN BRAUN,8474027.0,BRIAN ELLIOTT,8470880.0,LUCAS WALLMARK,8478027.0,MARTIN NECAS,8480039.0,NINO NIEDERREITER,8475799.0,JAKE GARDINER,8474581.0,TREVOR VAN RIEMSDYK,8477845.0,PETR MRAZEK,8475852.0,6,6,0,0,BRIAN ELLIOTT,8470880.0,PETR MRAZEK,8475852.0,-69.0,-22.0,ROD BRIND'AMOUR,ALAIN VIGNEAULT
1001,20336,2019-11-21,1,GIVE,CAR GIVEAWAY - #51 GARDINER Off. Zone,2:00,120.0,5x5,Off,,CAR,Off,PHI,CAR,JAKE GARDINER,8474581.0,,,,,TYLER PITLICK,8475752.0,KEVIN HAYES,8475763.0,JOEL FARABEE,8480797.0,SHAYNE GOSTISBEHERE,8476906.0,JUSTIN BRAUN,8474027.0,BRIAN ELLIOTT,8470880.0,LUCAS WALLMARK,8478027.0,MARTIN NECAS,8480039.0,NINO NIEDERREITER,8475799.0,JAKE GARDINER,8474581.0,TREVOR VAN RIEMSDYK,8477845.0,PETR MRAZEK,8475852.0,6,6,0,0,BRIAN ELLIOTT,8470880.0,PETR MRAZEK,8475852.0,-30.0,-34.0,ROD BRIND'AMOUR,ALAIN VIGNEAULT
