,Game_Id,Date,Period,Event,Description,Time_Elapsed,Seconds_Elapsed,Strength,Ev_Zone,Type,Ev_Team,Home_Zone,Away_Team,Home_Team,p1_name,p1_ID,p2_name,p2_ID,p3_name,p3_ID,awayPlayer1,awayPlayer1_id,awayPlayer2,awayPlayer2_id,awayPlayer3,awayPlayer3_id,awayPlayer4,awayPlayer4_id,awayPlayer5,awayPlayer5_id,awayPlayer6,awayPlayer6_id,homePlayer1,homePlayer1_id,homePlayer2,homePlayer2_id,homePlayer3,homePlayer3_id,homePlayer4,homePlayer4_id,homePlayer5,homePlayer5_id,homePlayer6,homePlayer6_id,Away_Players,Home_Players,Away_Score,Home_Score,Away_Goalie,Away_Goalie_Id,Home_Goalie,Home_Goalie_Id,xC,yC,Home_Coach,Away_Coach
1938,20024,2019-10-05,1,STOP,OFFSIDE,2:13,133.0,5x5,,,,,DAL,STL,,,,,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,MIRO HEISKANEN,8480036.0,TAYLOR FEDUN,8476166.0,BEN BISHOP,8471750.0,ROBBY FABBRI,8477952.0,TYLER BOZAK,8475098.0,ZACH SANFORD,8477482.0,CARL GUNNARSSON,8474125.0,ALEX PIETRANGELO,8474565.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,,,CRAIG BERUBE,JIM MONTGOMERY
1939,20024,2019-10-05,1,FAC,DAL won Neu. Zone - DAL #49 GARDNER vs STL #21 BOZAK,2:13,133.0,5x5,Neu,,DAL,Neu,DAL,STL,RHETT GARDNER,8479587.0,TYLER BOZAK,8475098.0,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,MIRO HEISKANEN,8480036.0,ANDREJ SEKERA,8471284.0,BEN BISHOP,8471750.0,ROBBY FABBRI,8477952.0,TYLER BOZAK,8475098.0,ZACH SANFORD,8477482.0,CARL GUNNARSSON,8474125.0,ALEX PIETRANGELO,8474565.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,20.0,22.0,CRAIG BERUBE,JIM MONTGOMERY
1940,20024,2019-10-05,1,HIT,STL #12 SANFORD HIT DAL #5 SEKERA Off. Zone,2:23,143.0,5x5,Off,,STL,Off,DAL,STL,ZACH SANFORD,8477482.0,ANDREJ SEKERA,8471284.0,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,MIRO HEISKANEN,8480036.0,ANDREJ SEKERA,8471284.0,BEN BISHOP,8471750.0,ROBBY FABBRI,8477952.0,TYLER BOZAK,8475098.0,ZACH SANFORD,8477482.0,CARL GUNNARSSON,8474125.0,ALEX PIETRANGELO,8474565.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,75.0,39.0,CRAIG BERUBE,JIM MONTGOMERY
1941,20024,2019-10-05,1,HIT,STL #4 GUNNARSSON HIT DAL #17 CAAMANO Def. Zone,2:37,157.0,5x5,Def,,STL,Def,DAL,STL,CARL GUNNARSSON,8474125.0,NICK CAAMANO,8479381.0,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,MIRO HEISKANEN,8480036.0,ANDREJ SEKERA,8471284.0,BEN BISHOP,8471750.0,ROBBY FABBRI,8477952.0,TYLER BOZAK,8475098.0,ZACH SANFORD,8477482.0,CARL GUNNARSSON,8474125.0,ALEX PIETRANGELO,8474565.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,-93.0,-37.0,CRAIG BERUBE,JIM MONTGOMERY
1942,20024,2019-10-05,1,SHOT,DAL ONGOAL - #4 HEISKANEN Wrist Off. Zone 40 ft.,2:42,162.0,5x5,Off,WRIST SHOT,DAL,Def,DAL,STL,MIRO HEISKANEN,8480036.0,,,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,MIRO HEISKANEN,8480036.0,ANDREJ SEKERA,8471284.0,BEN BISHOP,8471750.0,ROBBY FABBRI,8477952.0,TYLER BOZAK,8475098.0,ZACH SANFORD,8477482.0,CARL GUNNARSSON,8474125.0,ALEX PIETRANGELO,8474565.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,-65.0,-33.0,CRAIG BERUBE,JIM MONTGOMERY
1943,20024,2019-10-05,1,STOP,GOALIE STOPPED (AFTER SOG),2:43,163.0,5x5,,,,,DAL,STL,,,,,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,MIRO HEISKANEN,8480036.0,ANDREJ SEKERA,8471284.0,BEN BISHOP,8471750.0,ROBBY FABBRI,8477952.0,TYLER BOZAK,8475098.0,ZACH SANFORD,8477482.0,CARL GUNNARSSON,8474125.0,ALEX PIETRANGELO,8474565.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,,,CRAIG BERUBE,JIM MONTGOMERY
1951,20024,2019-10-05,1,FAC,STL won Off. Zone - DAL #49 GARDNER vs STL #10 SCHENN,4:11,251.0,5x5,Off,,STL,Off,DAL,STL,BRAYDEN SCHENN,8475170.0,RHETT GARDNER,8479587.0,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,JAMIE OLEKSIAK,8476467.0,TAYLOR FEDUN,8476166.0,BEN BISHOP,8471750.0,BRAYDEN SCHENN,8475170.0,JADEN SCHWARTZ,8475768.0,VLADIMIR TARASENKO,8475765.0,VINCE DUNN,8478407.0,JUSTIN FAULK,8475753.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,69.0,-22.0,CRAIG BERUBE,JIM MONTGOMERY
1952,20024,2019-10-05,1,SHOT,STL ONGOAL - #72 FAULK Wrist Off. Zone 66 ft.,4:28,268.0,5x5,Off,WRIST SHOT,STL,Off,DAL,STL,JUSTIN FAULK,8475753.0,,,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,JAMIE OLEKSIAK,8476467.0,TAYLOR FEDUN,8476166.0,BEN BISHOP,8471750.0,BRAYDEN SCHENN,8475170.0,JADEN SCHWARTZ,8475768.0,VLADIMIR TARASENKO,8475765.0,VINCE DUNN,8478407.0,JUSTIN FAULK,8475753.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,34.0,-38.0,CRAIG BERUBE,JIM MONTGOMERY
1953,20024,2019-10-05,1,STOP,GOALIE STOPPED (AFTER SOG),4:29,269.0,5x5,,,,,DAL,STL,,,,,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,JAMIE OLEKSIAK,8476467.0,TAYLOR FEDUN,8476166.0,BEN BISHOP,8471750.0,BRAYDEN SCHENN,8475170.0,JADEN SCHWARTZ,8475768.0,VLADIMIR TARASENKO,8475765.0,VINCE DUNN,8478407.0,JUSTIN FAULK,8475753.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,,,CRAIG BERUBE,JIM MONTGOMERY
1971,20024,2019-10-05,1,FAC,STL won Off. Zone - DAL #49 GARDNER vs STL #90 O'REILLY,6:14,374.0,5x5,Off,,STL,Off,DAL,STL,RYAN O'REILLY,8475158.0,RHETT GARDNER,8479587.0,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,JOHN KLINGBERG,8475906.0,ESA LINDELL,8476902.0,BEN BISHOP,8471750.0,RYAN O'REILLY,8475158.0,SAMMY BLAIS,8478104.0,DAVID PERRON,8474102.0,VINCE DUNN,8478407.0,JUSTIN FAULK,8475753.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,69.0,22.0,CRAIG BERUBE,JIM MONTGOMERY
1972,20024,2019-10-05,1,SHOT,STL ONGOAL - #29 DUNN Wrist Off. Zone 53 ft.,6:37,397.0,5x5,Off,WRIST SHOT,STL,Off,DAL,STL,VINCE DUNN,8478407.0,,,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,JOHN KLINGBERG,8475906.0,ESA LINDELL,8476902.0,BEN BISHOP,8471750.0,RYAN O'REILLY,8475158.0,SAMMY BLAIS,8478104.0,DAVID PERRON,8474102.0,VINCE DUNN,8478407.0,JUSTIN FAULK,8475753.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,44.0,28.0,CRAIG BERUBE,JIM MONTGOMERY
1973,20024,2019-10-05,1,STOP,GOALIE STOPPED (AFTER SOG),6:38,398.0,5x5,,,,,DAL,STL,,,,,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,JOHN KLINGBERG,8475906.0,ESA LINDELL,8476902.0,BEN BISHOP,8471750.0,RYAN O'REILLY,8475158.0,SAMMY BLAIS,8478104.0,DAVID PERRON,8474102.0,VINCE DUNN,8478407.0,JUSTIN FAULK,8475753.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,,,CRAIG BERUBE,JIM MONTGOMERY
1986,20024,2019-10-05,1,SHOT,STL ONGOAL - #55 PARAYKO Wrist Off. Zone 32 ft.,10:12,612.0,5x5,Off,WRIST SHOT,STL,Off,DAL,STL,COLTON PARAYKO,8476892.0,,,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,JAMIE OLEKSIAK,8476467.0,TAYLOR FEDUN,8476166.0,BEN BISHOP,8471750.0,ROBBY FABBRI,8477952.0,TYLER BOZAK,8475098.0,ZACH SANFORD,8477482.0,JAY BOUWMEESTER,8470151.0,COLTON PARAYKO,8476892.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,57.0,-5.0,CRAIG BERUBE,JIM MONTGOMERY
1987,20024,2019-10-05,1,PENL,DAL #42 FEDUN Hooking(2 min) Def. Zone Drawn By: STL #21 BOZAK,10:15,615.0,5x5,Def,Hooking(2 min),DAL,Off,DAL,STL,TAYLOR FEDUN,8476166.0,TYLER BOZAK,8475098.0,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,JAMIE OLEKSIAK,8476467.0,TAYLOR FEDUN,8476166.0,BEN BISHOP,8471750.0,ROBBY FABBRI,8477952.0,TYLER BOZAK,8475098.0,ZACH SANFORD,8477482.0,JAY BOUWMEESTER,8470151.0,COLTON PARAYKO,8476892.0,JORDAN BINNINGTON,8476412.0,6,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,67.0,-9.0,CRAIG BERUBE,JIM MONTGOMERY
1988,20024,2019-10-05,1,STOP,TV TIMEOUT,10:15,615.0,5x4,,,,,DAL,STL,,,,,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,JAMIE OLEKSIAK,8476467.0,BEN BISHOP,8471750.0,,,ROBBY FABBRI,8477952.0,TYLER BOZAK,8475098.0,ZACH SANFORD,8477482.0,JAY BOUWMEESTER,8470151.0,COLTON PARAYKO,8476892.0,JORDAN BINNINGTON,8476412.0,5,6,0,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,,,CRAIG BERUBE,JIM MONTGOMERY
1993,20024,2019-10-05,1,FAC,STL won Neu. Zone - DAL #24 HINTZ vs STL #90 O'REILLY,11:04,664.0,5x4,Neu,,STL,Neu,DAL,STL,RYAN O'REILLY,8475158.0,ROOPE HINTZ,8478449.0,,,RHETT GARDNER,8479587.0,ROOPE HINTZ,8478449.0,JAMIE OLEKSIAK,8476467.0,ANDREJ SEKERA,8471284.0,BEN BISHOP,8471750.0,,,TYLER BOZAK,8475098.0,RYAN O'REILLY,8475158.0,DAVID PERRON,8474102.0,ALEX PIETRANGELO,8474565.0,JUSTIN FAULK,8475753.0,JORDAN BINNINGTON,8476412.0,5,6,1,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,0.0,0.0,CRAIG BERUBE,JIM MONTGOMERY
1994,20024,2019-10-05,1,SHOT,STL ONGOAL - #27 PIETRANGELO Slap Off. Zone 45 ft.,11:26,686.0,5x4,Off,SLAP SHOT,STL,Off,DAL,STL,ALEX PIETRANGELO,8474565.0,,,,,RHETT GARDNER,8479587.0,ROOPE HINTZ,8478449.0,JAMIE OLEKSIAK,8476467.0,ANDREJ SEKERA,8471284.0,BEN BISHOP,8471750.0,,,TYLER BOZAK,8475098.0,RYAN O'REILLY,8475158.0,DAVID PERRON,8474102.0,ALEX PIETRANGELO,8474565.0,JUSTIN FAULK,8475753.0,JORDAN BINNINGTON,8476412.0,5,6,1,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,54.0,29.0,CRAIG BERUBE,JIM MONTGOMERY
2031,20024,2019-10-05,2,FAC,STL won Neu. Zone - DAL #49 GARDNER vs STL #70 SUNDQVIST,0:00,0.0,5x5,Neu,,STL,Neu,DAL,STL,OSKAR SUNDQVIST,8476897.0,RHETT GARDNER,8479587.0,,,ANDREW COGLIANO,8471699.0,RHETT GARDNER,8479587.0,NICK CAAMANO,8479381.0,MIRO HEISKANEN,8480036.0,ANDREJ SEKERA,8471284.0,BEN BISHOP,8471750.0,IVAN BARBASHEV,8477964.0,OSKAR SUNDQVIST,8476897.0,ALEXANDER STEEN,8470257.0,VINCE DUNN,8478407.0,JUSTIN FAULK,8475753.0,JORDAN BINNINGTON,8476412.0,6,6,1,1,BEN BISHOP,8471750.0,JORDAN BINNINGTON,8476412.0,0.0,0.0,CRAIG BERUBE,JIM MONTGOMERY
