,Game_Id,Date,Period,Event,Description,Time_Elapsed,Seconds_Elapsed,Strength,Ev_Zone,Type,Ev_Team,Home_Zone,Away_Team,Home_Team,p1_name,p1_ID,p2_name,p2_ID,p3_name,p3_ID,awayPlayer1,awayPlayer1_id,awayPlayer2,awayPlayer2_id,awayPlayer3,awayPlayer3_id,awayPlayer4,awayPlayer4_id,awayPlayer5,awayPlayer5_id,awayPlayer6,awayPlayer6_id,homePlayer1,homePlayer1_id,homePlayer2,homePlayer2_id,homePlayer3,homePlayer3_id,homePlayer4,homePlayer4_id,homePlayer5,homePlayer5_id,homePlayer6,homePlayer6_id,Away_Players,Home_Players,Away_Score,Home_Score,Away_Goalie,Away_Goalie_Id,Home_Goalie,Home_Goalie_Id,xC,yC,Home_Coach,Away_Coach
1841,20684,2020-01-09,1,PSTR,Period Start- Local time: 7:40 CST,0:00,0.0,5x5,,,,,NSH,CHI,,,,,,,RYAN JOHANSEN,8475793.0,FILIP FORSBERG,8476887.0,VIKTOR ARVIDSSON,8478042.0,YANNICK WEBER,8474134.0,ROMAN JOSI,8474600.0,PEKKA RINNE,8471469.0,RYAN CARPENTER,8477846.0,PATRICK KANE,8474141.0,ALEX NYLANDER,8479423.0,CONNOR MURPHY,8476473.0,ERIK GUSTAFSSON,8476979.0,COREY CRAWFORD,8470645.0,6,6,0,0,PEKKA RINNE,8471469.0,COREY CRAWFORD,8470645.0,,,JEREMY COLLITON,JOHN HYNES
1842,20684,2020-01-09,1,FAC,CHI won Neu. Zone - NSH #92 JOHANSEN vs CHI #22 CARPENTER,0:00,0.0,5x5,Neu,,CHI,Neu,NSH,CHI,RYAN CARPENTER,8477846.0,RYAN JOHANSEN,8475793.0,,,RYAN JOHANSEN,8475793.0,FILIP FORSBERG,8476887.0,VIKTOR ARVIDSSON,8478042.0,YANNICK WEBER,8474134.0,ROMAN JOSI,8474600.0,PEKKA RINNE,8471469.0,RYAN CARPENTER,8477846.0,PATRICK KANE,8474141.0,ALEX NYLANDER,8479423.0,CONNOR MURPHY,8476473.0,ERIK GUSTAFSSON,8476979.0,COREY CRAWFORD,8470645.0,6,6,0,0,PEKKA RINNE,8471469.0,COREY CRAWFORD,8470645.0,0.0,0.0,JEREMY COLLITON,JOHN HYNES
1843,20684,2020-01-09,1,SHOT,NSH ONGOAL - #92 JOHANSEN Snap Off. Zone 29 ft.,0:15,15.0,5x5,Off,SNAP SHOT,NSH,Def,NSH,CHI,RYAN JOHANSEN,8475793.0,,,,,RYAN JOHANSEN,8475793.0,FILIP FORSBERG,8476887.0,VIKTOR ARVIDSSON,8478042.0,YANNICK WEBER,8474134.0,ROMAN JOSI,8474600.0,PEKKA RINNE,8471469.0,RYAN CARPENTER,8477846.0,PATRICK KANE,8474141.0,ALEX NYLANDER,8479423.0,CONNOR MURPHY,8476473.0,ERIK GUSTAFSSON,8476979.0,COREY CRAWFORD,8470645.0,6,6,0,0,PEKKA RINNE,8471469.0,COREY CRAWFORD,8470645.0,60.0,-4.0,JEREMY COLLITON,JOHN HYNES
1844,20684,2020-01-09,1,BLOCK,NSH #19 JARNKROK BLOCKED BY  CHI #27 BOQVIST Wrist Def. Zone,0:25,25.0,5x5,Def,WRIST SHOT,NSH,Def,NSH,CHI,ADAM BOQVIST,8480871.0,CALLE JARNKROK,8475714.0,,,CALLE JARNKROK,8475714.0,MIKAEL GRANLUND,8475798.0,MATT DUCHENE,8475168.0,YANNICK WEBER,8474134.0,ROMAN JOSI,8474600.0,PEKKA RINNE,8471469.0,RYAN CARPENTER,8477846.0,JOHN QUENNEVILLE,8477961.0,DOMINIK KUBALIK,8477330.0,ADAM BOQVIST,8480871.0,ERIK GUSTAFSSON,8476979.0,COREY CRAWFORD,8470645.0,6,6,0,0,PEKKA RINNE,8471469.0,COREY CRAWFORD,8470645.0,79.0,2.0,JEREMY COLLITON,JOHN HYNES
1845,20684,2020-01-09,1,HIT,CHI #27 BOQVIST HIT NSH #19 JARNKROK Def. Zone,1:13,73.0,5x5,Def,,CHI,Def,NSH,CHI,ADAM BOQVIST,8480871.0,CALLE JARNKROK,8475714.0,,,CALLE JARNKROK,8475714.0,MIKAEL GRANLUND,8475798.0,MATT DUCHENE,8475168.0,YANNICK WEBER,8474134.0,ROMAN JOSI,8474600.0,PEKKA RINNE,8471469.0,JONATHAN TOEWS,8473604.0,JOHN QUENNEVILLE,8477961.0,DOMINIK KUBALIK,8477330.0,DUNCAN KEITH,8470281.0,ADAM BOQVIST,8480871.0,COREY CRAWFORD,8470645.0,6,6,0,0,PEKKA RINNE,8471469.0,COREY CRAWFORD,8470645.0,89.0,31.0,JEREMY COLLITON,JOHN HYNES
1846,20684,2020-01-09,1,TAKE,NSH TAKEAWAY - #23 GRIMALDI Neu. Zone,1:31,91.0,5x5,Neu,,NSH,Neu,NSH,CHI,ROCCO GRIMALDI,8476428.0,,,,,NICK BONINO,8474009.0,CRAIG SMITH,8475225.0,ROCCO GRIMALDI,8476428.0,MATTIAS EKHOLM,8475218.0,JARRED TINORDI,8475797.0,PEKKA RINNE,8471469.0,DAVID KAMPF,8480144.0,KIRBY DACH,8481523.0,ALEX DEBRINCAT,8479337.0,DUNCAN KEITH,8470281.0,SLATER KOEKKOEK,8476886.0,COREY CRAWFORD,8470645.0,6,6,0,0,PEKKA RINNE,8471469.0,COREY CRAWFORD,8470645.0,5.0,37.0,JEREMY COLLITON,JOHN HYNES
1847,20684,2020-01-09,1,GIVE,NSH GIVEAWAY - #23 GRIMALDI Def. Zone,1:48,108.0,5x5,Def,,NSH,Off,NSH,CHI,ROCCO GRIMALDI,8476428.0,,,,,NICK BONINO,8474009.0,CRAIG SMITH,8475225.0,ROCCO GRIMALDI,8476428.0,MATTIAS EKHOLM,8475218.0,MATT IRWIN,8475625.0,PEKKA RINNE,8471469.0,DAVID KAMPF,8480144.0,KIRBY DACH,8481523.0,ALEX DEBRINCAT,8479337.0,OLLI MAATTA,8476874.0,SLATER KOEKKOEK,8476886.0,COREY CRAWFORD,8470645.0,6,6,0,0,PEKKA RINNE,8471469.0,COREY CRAWFORD,8470645.0,-64.0,11.0,JEREMY COLLITON,JOHN HYNES
1848,20684,2020-01-09,1,BLOCK,CHI #6 MAATTA BLOCKED BY  NSH #15 SMITH Wrist Def. Zone,1:49,109.0,5x5,Def,WRIST SHOT,CHI,Off,NSH,CHI,CRAIG SMITH,8475225.0,OLLI MAATTA,8476874.0,,,NICK BONINO,8474009.0,CRAIG SMITH,8475225.0,ROCCO GRIMALDI,8476428.0,MATTIAS EKHOLM,8475218.0,MATT IRWIN,8475625.0,PEKKA RINNE,8471469.0,DAVID KAMPF,8480144.0,KIRBY DACH,8481523.0,ALEX DEBRINCAT,8479337.0,OLLI MAATTA,8476874.0,SLATER KOEKKOEK,8476886.0,COREY CRAWFORD,8470645.0,6,6,0,0,PEKKA RINNE,8471469.0,COREY CRAWFORD,8470645.0,-45.0,-20.0,JEREMY COLLITON,JOHN HYNES
1849,20684,2020-01-09,1,HIT,NSH #15 SMITH HIT CHI #6 MAATTA Def. Zone,1:57,117.0,5x5,Def,,NSH,Off,NSH,CHI,CRAIG SMITH,8475225.0,OLLI MAATTA,8476874.0,,,NICK BONINO,8474009.0,CRAIG SMITH,8475225.0,ROCCO GRIMALDI,8476428.0,MATTIAS EKHOLM,8475218.0,MATT IRWIN,8475625.0,PEKKA RINNE,8471469.0,DAVID KAMPF,8480144.0,KIRBY DACH,8481523.0,ALEX DEBRINCAT,8479337.0,OLLI MAATTA,8476874.0,SLATER KOEKKOEK,8476886.0,COREY CRAWFORD,8470645.0,6,6,0,0,PEKKA RINNE,8471469.0,COREY CRAWFORD,8470645.0,-65.0,-35.0,JEREMY COLLITON,JOHN HYNES
1850,20684,2020-01-09,1,SHOT,NSH ONGOAL - #52 IRWIN Snap Off. Zone 35 ft.,2:08,128.0,5x5,Off,SNAP SHOT,NSH,Def,NSH,CHI,MATT IRWIN,8475625.0,,,,,NICK BONINO,8474009.0,CRAIG SMITH,8475225.0,ROCCO GRIMALDI,8476428.0,DAN HAMHUIS,8469465.0,MATT IRWIN,8475625.0,PEKKA RINNE,8471469.0,ZACK SMITH,8474250.0,DAVID KAMPF,8480144.0,DRAKE CAGGIULA,8479465.0,OLLI MAATTA,8476874.0,SLATER KOEKKOEK,8476886.0,COREY CRAWFORD,8470645.0,6,6,0,0,PEKKA RINNE,8471469.0,COREY CRAWFORD,8470645.0,62.0,-23.0,JEREMY COLLITON,JOHN HYNES
